no	smiles	active_g10	active_g20	active_g40	active_g60	active_g80	active_g100	N_matches	atom_match_count	c1ccccc1CNCC	c1ccccc1Cc1ccccc1	c1ccccc1CN2CCCCC2	CCNCc1ccccc1	Cc1ccccc1	Oc1ccccc1	c1ccccc1C(F)(F)F	CCOc1ccccc1	c1ccccc1CCNC	COc1ccccc1	n1ccccc1C	NCCc1ccccc1	c1cc(C)ccc1C	n1ccccc1	CCc1ccccc1
D1620	COc1ccc2c(n1)c(ccn2)NC(=O)C1(O)CCC(CC1)NCc1ccc2c(c1)OCCO2	0	0					7.0	"[0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 2. 3.
 6. 6. 6. 6. 6. 6. 2. 2. 1. 1.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
D1621	COc1cccc2c1nc(N)n1c2nc(n1)CN1CCN(C[C@H]1C)c1ccccn1	0	0					3.0	"[1. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 1. 1. 1. 1.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
D1622	FC(Oc1ccc(cc1OC1CCC1)C(c1ccc(nc1)C(O)(C)C)Cc1cc[n+](cc1)[O-])F	0	0					7.0	"[0. 1. 2. 5. 5. 5. 5. 5. 5. 1. 1. 1. 0. 0. 2. 3. 2. 2. 2. 2. 2. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
D1623	Fc1cc(cnc1c1ccc(cc1)C(=O)Nc1ccccc1N)CN1CCC1	0	0					4.0	"[0. 2. 2. 2. 2. 2. 4. 3. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1624	Fc1ccc(c(c1)F)C(=O)N1CCN(C(=O)C1)c1ccc(cc1)OC1CCN(CC1)C1CCCC1	0	0					6.0	"[0. 3. 3. 3. 3. 3. 3. 0. 3. 0. 2. 2. 2. 0. 0. 0. 0. 3. 3. 3. 3. 3. 3. 3.
 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
D1625	Fc1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(cc1)OCCCN1CCCC1C	0	0					6.0	"[0. 3. 3. 3. 3. 3. 3. 3. 0. 2. 2. 2. 0. 0. 0. 0. 3. 3. 3. 3. 3. 3. 3. 2.
 1. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
D1626	Fc1ccc(cc1)CCN1CCN(C(=O)C1)[C@H]1CCc2c(C1)ccc(c2)CN1CCN(CC1)C(=O)C	0	0					7.0	"[0. 4. 4. 4. 4. 4. 4. 4. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 1. 3. 3.
 3. 3. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
D1627	Fc1ccc2c(c1)oc(cc2=O)C(=O)NC1CCN(CC1)C1CCc2c1cc1oc(=O)[nH]c1c2	0	0					5.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 3. 3. 1. 1. 5. 1. 0.
 5. 5. 5. 5. 0. 0. 0. 0. 5. 5.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1628	Fc1ccc2c(c1)oc(cc2=O)C(=O)NC1CCN(CC1)Cc1ccc2c(c1)[nH]c(=O)o2	0	0					4.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 3. 3. 1. 1. 4. 4. 4.
 4. 4. 4. 4. 0. 0. 0. 0.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1629	N#Cc1cc(cnc1c1ccc(cc1)C(=O)Nc1ccccc1N)CN1CCC1	0	0					4.0	"[0. 0. 2. 2. 2. 2. 2. 4. 3. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1630	NC(C(=O)O)CCC(c1ccc(c(c1)C)C)(c1ccccc1)c1ccccc1	0	0					4.0	"[0. 0. 0. 0. 0. 0. 1. 4. 4. 4. 4. 4. 4. 4. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0.
 0. 0. 0. 0.]"	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
D1631	NC(C(=O)O)CSC(c1ccc(c(c1)C)C)(c1ccccc1)c1ccccc1	0	0					4.0	"[0. 0. 0. 0. 0. 0. 0. 4. 4. 3. 3. 3. 3. 3. 0. 1. 2. 2. 2. 2. 2. 2. 0. 0.
 0. 0. 0. 0.]"	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
D1632	O=C([C@H](Oc1cccc2c1c(ncn2)Nc1ccc2c(c1)cnn2Cc1ccccn1)C)N(C)C	0	0					5.0	"[0. 1. 2. 3. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
D1633	O=C(c1ccc(cc1)C(=O)N1CCC2(CC1)CCCN2)Nc1cc(ccc1N)c1cccs1	0	0					5.0	"[0. 2. 5. 5. 5. 5. 5. 5. 4. 0. 3. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
D1634	O=C(c1ccc(cc1)S(=O)(=O)N)N1CCC(CC1)(CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1cccc2)c1ccccc1	0	0					5.0	"[0. 4. 4. 4. 4. 4. 4. 4. 0. 0. 0. 0. 3. 3. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1635	O=C(c1cccc(c1)C(=O)N)N1CCC(CC1)(CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1cccc2)c1ccccc1	0	0					5.0	"[0. 4. 4. 4. 4. 4. 4. 4. 0. 0. 0. 3. 3. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1636	O=C(N([C@@H]1CNCC1)Cc1cccc(c1Cl)Cl)C(C)C	0	0					3.0	[0. 1. 2. 1. 1. 0. 0. 0. 3. 3. 3. 3. 3. 3. 3. 0. 0. 1. 0. 0.]	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1637	O=C(N1CCC(CC1)c1onc(n1)c1ccccn1)NC1CCc2c(CC1)cccc2	0	0					4.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 2. 2. 2. 2. 2. 0. 0. 1. 2. 2.
 2. 0. 0. 2. 2. 2. 2.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
D1638	O=C(NC1CN(C1)C1CC[C@](CC1)(O)c1cccc(c1)N(C)C)CNC(=O)c1cccc(c1)C(F)(F)F	0	0					5.0	"[0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 0. 2. 2. 2. 2. 2. 2. 0. 0. 0. 2.
 2. 2. 0. 3. 3. 3. 3. 3. 3. 1. 1. 1. 1.]"	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1639	O=C(NC1CN(C1)C1CCC(CC1)C(=O)O)CNc1nn(c2c1cc(cc2)C(F)(F)F)C	0	0					2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2.
 2. 2. 2. 2. 1. 1. 1. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1640	O=C(NC3CCN(Cc2ccc1oc(=O)[nH]c1c2)CC3)c5cc(=O)c4ccc(F)cc4o5	0	0					4.0	"[0. 0. 0. 1. 3. 3. 3. 4. 4. 4. 4. 4. 0. 0. 0. 0. 4. 4. 1. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1641	O=C(NC4CCN(C3CCc2cc1oc(=O)[nH]c1cc23)CC4)c6cc(=O)c5ccc(F)cc5o6	0	0					5.0	"[0. 0. 0. 1. 3. 3. 3. 5. 1. 0. 5. 5. 5. 0. 0. 0. 0. 5. 5. 5. 1. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1642	OC(=O)C(c1ccc(cc1)CN1CCC(CC1)COC(=O)c1c2OCCCn2c2c1cccc2)C	0	0					6.0	"[0. 1. 0. 3. 6. 6. 6. 6. 6. 6. 4. 3. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
D1643	OCC(C(=O)N(C)C)N(Cc1ccc2c(c1)CC[C@@H](C2)N1CCN(CC1=O)CCc1ccc(cc1)F)C	0	0					7.0	"[0. 2. 2. 0. 0. 0. 0. 0. 2. 4. 7. 7. 7. 7. 7. 7. 1. 1. 2. 3. 2. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
D1644	OCC(Cn1c(=O)n(c2c1cccc2)C1CCN(CC1)CC1C2CCC(C31CC3)C2)O	0	0					0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1645	OCCOC(=O)N[C@@H](C(C)(C)C)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F	0	0					6.0	"[0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 3. 0. 4. 3. 4. 0. 2. 2. 2. 2. 2. 2.
 2. 4. 4. 4. 0. 4. 4. 4. 0.]"	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
D1646	CC(N1CCCC(C1)Cn1c(C)nc2c(c1=O)cc(nc2)Oc1cccc2c1nccc2)C	0	0					3.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 2. 1. 1. 2. 2. 2.
 2. 2. 2. 2. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
D1647	CCc1cc(ccc1NC(=O)c1ccccc1F)c1nnc(o1)NCCCN1CCCCC1	0	0					2.0	"[1. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1648	COc1cc(ccc1Cc1cn(c2c1cc(cc2)NC(=O)OC1CCCC1)C)C(=O)NS(=O)(=O)c1ccccc1C	0	0					5.0	"[1. 2. 5. 5. 5. 5. 5. 5. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
D1649	COc1cccc(c1)N1CCN(C1=O)CCN1CCC(CC1)C(F)(F)F	0	0					2.0	"[1. 2. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
D1650	COc1ncc(cc1F)c1cccc2c1CC(CO2)NC(=O)c1ccc(nc1)OCC(F)(F)F	0	0					8.0	"[0. 0. 1. 1. 1. 2. 1. 1. 0. 7. 7. 7. 7. 7. 7. 3. 4. 2. 3. 2. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
D1651	N#CC1(CC1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1sc(c(n1)C(F)(F)F)Cl	0	0					0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1652	N#CC1(CC1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1scc(n1)C(F)(F)F	0	0					0.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1653	N#CC1(CC1)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1scc(n1)c1ccccc1	0	0					1.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 1. 1. 1. 1. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1654	O=C(C(NS(=O)(=O)C)(C)C)N1CCC(CC1)(CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1cccc2)c1ccccc1	0	0					2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 2.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1655	O=C(c1ccc(nc1)OCC(F)(F)F)NC1COc2c(C1)c(ccc2)c1cccnc1	0	0					8.0	"[0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 2. 4. 2. 3. 7. 7. 4. 7. 7. 7.
 7. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
D1656	O=C(C1CCCC1)Nc1ccc(cc1)c1nnc(o1)NCCCN1CCCCC1	0	0					1.0	"[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1657	O=C1COc2c(N1C)cc1c(c2)CCN(CC1)CCCSc1nnc(n1C)c1ocnc1C	0	0					7.0	"[0. 1. 2. 3. 7. 7. 0. 0. 7. 7. 7. 7. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
D1658	O=C1N(CCN1Cc1ccccc1)CCN1Cc2c(C1)cccc2	0	0					3.0	[0. 0. 0. 2. 2. 2. 3. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1659	O=S(=O)(c1cccc2c1ccnc2)N1CCNCCC1	0	0					1.0	[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
D1660	S(=O)([O-])(=NC(=O)c1cc(OC)c(cc1)Cc1c2cc(NC(OC3CCCC3)=O)ccc2n(c1)C)c1ccccc1C	0	0					5.0	"[0. 0. 0. 0. 2. 0. 5. 5. 5. 2. 1. 5. 5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
D1661	O=C(OCC#CC[N+](CC)CC)C(O)(c1ccccc1)C1CCCCC1	0	0					2.0	"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 2. 2. 2. 2. 2. 0. 0. 0. 0.
 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1662	O(CC#CC[NH+](CC)CC)C(=O)[C@](O)(C1CCCCC1)c1ccccc1	0	0					2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2.
 2. 2.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
D1663	C[C@@H]1CCCN1CCCOc4ccc(N3CCN(C(=O)c2ccc(F)cc2)CC3=O)cc4	0	0					6.0	"[0. 0. 0. 0. 0. 0. 0. 1. 2. 3. 3. 3. 3. 3. 0. 2. 2. 2. 3. 0. 3. 3. 3. 3.
 0. 3. 3. 0. 0. 0. 3. 3.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
D1664	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	0	0					3.0	[0. 0. 0. 0. 0. 1. 2. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 3. 0.]	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
D1665	CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC	0	0					5.0	"[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 4. 4. 4. 4. 4. 4. 2. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
D1666	Cc1ncoc1c5nnc(SCCCN4CCc3cc2OCC(=O)N(C)c2cc3CC4)n5C	0	0					7.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 3. 7. 7. 7. 3. 2. 1. 0.
 0. 0. 7. 7. 7. 1. 1. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
D1667	Cc2cc(CNN1CCC1)cnc2c4ccc(C(=O)Nc3ccccc3N)cc4	0	0					4.0	"[0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 2. 2. 4. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 2. 2.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1668	Cc2cc(CNN1CCN(C(C)C)CC1)cnc2c4ccc(C(=O)Nc3ccccc3N)cc4	0	0					4.0	"[0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 4. 3. 2. 2. 2. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1669	CCCc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13	0	0					0.0	[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D1670	CCN4CCN(NCc3cnc(c2ccc(C(=O)Nc1ccccc1N)cc2)c(C#N)c3)CC4	0	0					4.0	"[0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 4. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2. 2. 2. 0. 0. 2. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1671	CCN4CCN(NCc3cnc(c2ccc(C(=O)Nc1ccccc1N)cc2)c(C)c3)CC4	0	0					4.0	"[0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 4. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2. 2. 2. 0. 2. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1672	N#Cc2cc(CNN1CCC1)cnc2c4ccc(C(=O)Nc3ccccc3N)cc4	0	0					4.0	"[0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 2. 2. 4. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 2. 2.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1673	Nc1ccccc1NC(=O)c4ccc(c3ncc(CNN2CCC2)cc3F)cc4	0	0					4.0	"[0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 2. 2. 3. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0.
 2. 2. 0. 2. 2.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
D1674	O=C2CN(C(=O)c1ccc(F)cc1F)CCN2c5ccc(OC4CCN(C3CCCC3)CC4)cc5	0	0					6.0	"[0. 2. 2. 2. 3. 0. 3. 3. 3. 3. 0. 3. 3. 0. 0. 0. 0. 3. 3. 3. 3. 3. 2. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3.]"	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
D1675	c1cc(C)nc(c12)cccc2N(CC3)CCN3CCc(c(C)cc4)c(c45)ccc(=O)[nH]5	0	0					6.0	"[2. 2. 2. 1. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 3. 4. 4. 4. 0. 4. 4.
 4. 4. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
D1676	c1nccc(c12)c(ccc2)S(=O)(=O)N3CCCNCC3	0	0					1.0	[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
D1677	CCOC(=O)C(CCOc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)F)(F)F	0	0					2.0	"[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
D1678	FC(F)Oc1ccc(cc1OC(F)F)[C@@H](C1=CNC(C=C1)C(O)(C)C)c1cc[nH0+]([O-])cc1	0	0					5.0	"[0. 1. 0. 2. 4. 4. 4. 4. 4. 4. 0. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 1. 1. 0. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
D1679	FC(F)Oc1cc(ccc1OC(F)F)[C@@H](C=1C=C[C@@H](NC=1)C(O)(C)C)c1cc[n+]([O-])cc1	0	0					5.0	"[0. 1. 0. 2. 4. 4. 4. 4. 4. 4. 0. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 1. 1. 0. 1. 1.]"	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
